date,close,real,ma_5,ma_10,ma_20,ma_30,ma_60,ma_90,ma_180,ma_240,ma_360
2014-04-27,461.97,True,487.034,498.54200000000003,486.454,484.25233333333324,553.9150000000002,606.9634444444445,672.7460555555557,539.5860833333335,394.8015555555555
2014-04-28,452.16,True,478.42600000000004,493.062,486.07199999999995,482.39133333333325,551.4511666666668,602.954888888889,674.1136111111113,540.907791666667,395.75777777777773
2014-04-29,454.47,True,468.51800000000003,487.76599999999996,485.93049999999994,481.1403333333332,549.1983333333334,599.0606666666669,675.5065000000002,542.2510416666669,396.6993611111111
2014-04-30,453.44,True,458.408,481.504,486.47950000000003,480.0926666666666,547.1558333333335,595.0766666666668,676.8948333333335,543.5904166666669,397.6290277777778
2014-05-01,465.22,True,457.45200000000006,476.529,488.134,478.8663333333333,545.393,591.2460000000001,678.340388888889,544.9830000000003,398.5770833333334
2014-05-02,462.99,True,457.65600000000006,472.34499999999997,489.3085,477.8033333333333,541.2761666666668,587.2002222222224,679.7458888888891,546.3707083333336,399.5494444444445
2014-05-03,454.5,True,458.12399999999997,468.275,490.646,477.47166666666664,537.1678333333334,583.0812222222223,680.9910000000002,547.7332083333337,400.4889166666666
2014-05-04,442.46,True,455.72200000000004,462.12,489.0189999999999,476.9203333333333,533.2093333333335,578.941888888889,682.0574444444446,549.0578750000002,401.40158333333335
2014-05-05,444.92,True,454.01800000000003,456.213,484.8275,476.25766666666664,529.3655,574.8523333333334,683.0570000000002,550.4055000000003,402.3041944444445
2014-05-06,434.0,True,447.774,452.613,479.169,475.2243333333333,525.4321666666667,570.6745555555556,683.8136666666669,551.7099166666669,403.18058333333335
2014-05-07,451.49,True,445.474,451.56500000000005,475.0535,474.82433333333324,522.2950000000002,566.8403333333334,684.464166666667,553.0744583333337,404.1073333333334
2014-05-08,450.07,True,444.588,451.35599999999994,472.20899999999995,474.4999999999999,518.9295000000001,563.3253333333333,684.9442777777781,554.4320833333336,405.03119444444445
2014-05-09,457.08,True,447.512,451.6170000000001,469.6915,474.4926666666666,515.7710000000001,560.3735555555556,685.5947222222226,555.8045000000003,405.9733611111111
2014-05-10,459.1,True,450.34799999999996,452.183,466.84350000000006,475.04733333333326,512.7321666666668,557.3635555555555,686.2013888888893,557.1820000000004,406.93475
2014-05-11,458.2,True,455.18799999999993,451.48099999999994,464.005,475.91633333333334,509.41966666666667,554.5324444444444,686.7636111111115,558.554541666667,407.8926666666667
2014-05-12,443.63,True,453.616,449.54499999999996,460.945,476.054,505.98016666666666,551.4727777777778,687.0066111111115,559.8696666666671,408.79675000000015
2014-05-13,442.75,True,452.15200000000004,448.37,458.32249999999993,476.554,502.6093333333334,548.781111111111,687.122055555556,561.1884166666671,409.6973055555557
2014-05-14,449.96,True,450.72799999999995,449.12,455.6199999999999,475.7193333333332,499.4440000000001,546.4473333333333,687.2253888888894,562.5352916666669,410.61669444444453
2014-05-15,452.67,True,449.442,449.895,453.054,473.1833333333333,496.33200000000005,543.5992222222221,687.2623333333338,563.889416666667,411.54372222222236
2014-05-16,452.41,True,448.284,451.736,452.17449999999997,470.0246666666666,493.28900000000004,541.1688888888889,687.109055555556,565.241166666667,412.47108333333347
2014-05-17,451.48,True,449.8540000000001,451.735,451.65,467.2806666666666,490.41083333333336,538.7408888888889,685.900555555556,566.5892083333339,413.3933611111113
2014-05-18,451.43,True,451.59,451.871,451.61350000000004,465.4296666666666,487.58466666666664,536.368,684.2418333333337,567.9453750000005,414.30316666666687
2014-05-19,450.0,True,451.59799999999996,451.1629999999999,451.39000000000004,463.51533333333333,484.8963333333333,534.1458888888889,683.3140555555559,569.3034583333338,415.19225000000023
2014-05-20,498.99,True,460.8620000000001,455.15199999999993,453.6675,462.9463333333333,483.08166666666665,532.6235555555555,682.0306666666671,570.8680000000004,416.2179722222224
2014-05-21,499.1,True,470.2,459.242,455.3615,462.41733333333326,481.8668333333333,531.1579999999999,680.3601111111116,572.4309583333338,417.24244444444463
2014-05-22,530.0,True,485.904,467.8790000000001,458.712,463.2563333333333,481.2093333333333,530.5033333333333,678.444555555556,574.1226250000003,418.3518888888891
2014-05-23,547.0,True,505.01800000000003,478.3039999999999,463.337,464.98299999999995,480.45216666666664,529.7033333333333,676.8057777777782,575.8809583333336,419.518277777778
2014-05-24,529.04,True,520.826,486.212,467.666,465.81733333333324,479.47816666666665,528.4037777777778,675.0889444444448,577.5648750000005,420.62561111111137
2014-05-25,586.11,True,538.25,499.55600000000004,474.7255000000001,468.55466666666666,479.38,527.9396666666667,673.239555555556,579.4780000000004,421.88980555555577
2014-05-26,592.6,True,556.95,513.575,482.65550000000013,472.6413333333333,479.5635,528.4685555555556,671.1484444444449,581.4180000000003,423.1768055555558
2014-05-27,594.81,True,569.912,527.908,489.8215,477.0693333333334,480.6608333333333,528.2997777777778,668.6196111111115,583.3598750000004,424.47111111111127
2014-05-28,582.26,True,576.9639999999999,540.991,496.4309999999999,481.40600000000006,481.8986666666666,528.1027777777778,665.5155000000003,585.2545833333338,425.7307222222225
2014-05-29,581.58,True,587.472,554.149,502.65599999999995,485.64300000000003,483.3916666666666,528.0132222222221,662.2853888888892,587.1447916666671,426.9990000000002
2014-05-30,629.3,True,596.11,567.1800000000001,511.166,491.50500000000005,485.7988333333333,528.6055555555556,659.5420000000003,589.2343750000003,428.4036666666668
2014-05-31,628.5,True,603.29,580.12,519.6809999999999,496.9476666666667,487.907,529.2445555555555,657.1720000000004,591.3583750000003,429.80855555555576
2014-06-01,683.0,True,620.9280000000001,595.42,531.6495,504.2813333333333,491.04233333333326,528.9445555555556,654.9231111111113,593.691791666667,431.36875000000015
2014-06-02,675.1,True,639.496,608.23,543.2669999999999,511.63466666666665,494.55316666666664,528.6567777777777,652.274277777778,595.995166666667,432.9130277777779
2014-06-03,680.98,True,659.376,623.424,554.818,519.5853333333333,498.25283333333323,528.668,649.7320555555558,598.3222083333337,434.49225000000024
2014-06-04,673.61,True,668.238,632.1740000000001,565.865,527.2083333333334,501.73299999999995,528.6464444444446,647.7347222222224,600.6103750000003,436.0578333333335
2014-06-05,669.6,True,676.458,639.874,576.7245,535.0616666666667,505.1429999999999,528.642,646.7658333333335,602.8788750000003,437.6181111111113
2014-06-06,662.13,True,672.284,646.606,587.2570000000001,542.083,508.45366666666655,528.8910000000001,646.033277777778,605.1044583333336,439.15736111111136
2014-06-07,657.13,True,668.69,654.0930000000001,597.5419999999999,548.985,511.7424999999999,528.9480000000001,644.6840555555558,607.314166666667,440.67438888888915
2014-06-08,661.1,True,664.714,662.0450000000001,608.097,555.7856666666665,515.1391666666666,529.1092222222223,642.8590555555559,609.5378750000003,442.2095833333335
2014-06-09,659.0,True,661.792,665.0150000000001,616.0975000000001,562.4490000000001,518.7481666666666,529.3044444444446,641.0312777777781,611.7503750000003,443.7541666666669
2014-06-10,657.41,True,659.354,667.9060000000001,624.013,569.0893333333332,522.5028333333333,529.3095555555556,639.7061111111115,613.935416666667,445.2886388888891
2014-06-11,652.39,True,657.406,664.845,630.1324999999999,576.048,526.0509999999999,529.336111111111,638.2170555555559,616.0777916666672,446.8199722222225
2014-06-12,630.36,True,652.0519999999999,660.371,634.3005,582.3016666666666,529.4278333333333,529.1734444444444,636.7955000000004,618.1001250000005,448.28950000000026
2014-06-13,611.99,True,642.2299999999999,653.472,638.448,587.7026666666667,531.7109999999999,528.8635555555555,635.3622222222226,620.0375833333338,449.68947222222243
2014-06-14,593.53,True,629.1359999999999,645.4639999999999,638.8190000000001,592.3979999999999,532.7906666666665,528.354,633.8617222222226,621.9072083333338,451.0406666666669
2014-06-15,592.89,True,616.232,637.7929999999999,638.8335,597.0806666666666,533.5526666666666,527.8862222222223,632.9944444444449,623.7370416666671,452.3876666666669
2014-06-16,610.0,True,607.754,632.58,639.5930000000001,602.3646666666666,534.8226666666666,527.7287777777777,632.616666666667,625.5620416666671,453.7927500000002
2014-06-17,608.88,True,603.458,627.755,640.924,607.6129999999999,536.5213333333332,527.594111111111,632.1221111111115,627.4048750000004,455.1996388888891
2014-06-18,616.0,True,604.26,623.245,642.645,613.1463333333335,538.3308333333333,527.6463333333334,631.544555555556,629.2135000000004,456.6289444444447
2014-06-19,609.97,True,607.548,618.342,641.6785,616.8456666666667,539.896,527.6696666666667,631.3291111111115,630.9372500000004,458.0391388888892
2014-06-20,597.87,True,608.5440000000001,612.388,640.147,620.138,541.2776666666666,527.9572222222222,630.9051111111115,632.5785416666671,459.41936111111136
2014-06-21,594.99,True,605.542,606.6479999999999,635.7465,622.3043333333333,542.7803333333334,528.241,630.5161666666671,634.197666666667,460.7955555555558
2014-06-22,605.05,True,604.7760000000001,604.117,632.2439999999999,624.2393333333333,544.6111666666667,528.3812222222222,630.1719444444449,635.9103750000003,462.20191666666693
2014-06-23,601.0,True,601.7760000000001,603.018,628.2449999999999,626.638,546.2276666666666,528.5314444444443,629.7269444444449,637.6228750000002,463.60197222222246
2014-06-24,588.25,True,597.432,602.49,623.977,626.7093333333333,547.632,528.4897777777777,628.7487777777783,639.2614166666668,464.981527777778
2014-06-25,579.7,True,593.798,601.171,619.482,626.2793333333334,549.4603333333332,528.4687777777777,627.739055555556,640.8539166666669,466.3410000000003
2014-06-26,580.11,True,590.822,598.182,615.3810000000001,625.7893333333334,551.4293333333334,529.0369999999998,626.8810000000004,642.4168750000002,467.7019722222224
2014-06-27,600.0,True,589.812,597.294,612.5245000000001,626.3806666666667,553.8933333333334,530.0593333333333,626.1476666666671,644.0585416666669,469.1229722222224
2014-06-28,604.21,True,590.454,596.115,609.6800000000001,627.135,556.389,531.3061111111109,625.3933333333339,645.7271250000001,470.5526666666669
2014-06-29,601.79,True,593.162,595.2969999999999,606.8195000000002,626.2180000000001,558.8615000000001,532.6052222222221,624.631055555556,647.3865000000002,471.9966944444447
2014-06-30,647.0,True,606.6220000000001,600.21,606.2990000000002,626.8346666666667,561.8911666666667,534.2162222222221,624.0313888888893,649.2280833333335,473.57336111111135
2014-07-01,658.85,True,622.37,606.596,606.6220000000001,626.0296666666667,565.1555000000001,536.038111111111,623.2545000000005,651.0982916666669,475.2010833333336
2014-07-02,658.32,True,634.034,611.923,608.02,625.4703333333332,568.5524999999999,538.1922222222222,622.371555555556,652.8813750000003,476.8243055555558
2014-07-03,652.79,True,643.75,617.102,610.0600000000001,624.5306666666667,572.0580000000001,540.3454444444444,621.3873333333338,654.5575833333336,478.4238888888892
2014-07-04,650.48,True,653.488,623.325,612.9074999999999,623.7596666666667,575.4840000000002,542.4085555555555,619.7955555555559,656.1637500000004,480.01963888888923
2014-07-05,632.97,True,650.682,628.6519999999999,614.9114999999999,622.5386666666668,578.8001666666668,544.2748888888889,617.7842777777781,657.560291666667,481.53844444444474
2014-07-06,638.99,True,646.71,634.5400000000001,616.3609999999999,621.7673333333335,581.9251666666667,546.2248888888888,616.0953333333338,658.829416666667,483.06550000000027
2014-07-07,636.0,True,642.246,638.1400000000001,617.7169999999999,621.0630000000001,585.024,548.1826666666665,614.9076666666671,659.9642083333337,484.5544166666669
2014-07-08,626.22,True,636.932,640.341,618.228,619.9003333333335,587.843,550.0595555555554,613.6812222222226,661.156791666667,486.03830555555584
2014-07-09,626.88,True,632.2120000000001,642.85,619.0734999999999,618.8296666666668,590.6393333333333,552.1086666666665,612.3856666666671,662.3108750000005,487.52152777777803
2014-07-10,623.91,True,630.4,640.5409999999999,620.3754999999999,617.7130000000001,593.4011666666667,554.2395555555555,610.8151666666671,663.4230000000005,488.9907222222225
2014-07-11,635.0,True,629.602,638.1560000000001,622.3759999999999,617.1333333333333,596.5906666666668,556.4117777777777,609.3152777777783,664.4026250000005,490.4937777777781
2014-07-12,640.02,True,630.406,636.326,624.1245,617.4553333333332,599.8785000000001,558.7703333333333,608.1842777777782,665.311166666667,492.015027777778
2014-07-13,638.73,True,632.908,634.9199999999998,626.0109999999999,618.3466666666666,603.0246666666667,560.5895555555555,607.0828333333338,666.1752083333338,493.5365833333336
2014-07-14,632.0,True,633.932,633.0719999999999,628.1985,619.6289999999998,606.0135000000001,561.7367777777778,605.8703333333339,666.9501250000005,495.050166666667
2014-07-15,625.8,True,634.3100000000001,632.355,630.5034999999999,620.7259999999999,608.9033333333335,562.6104444444445,604.6358888888894,667.5576250000005,496.54663888888916
2014-07-16,624.99,True,632.308,630.955,632.7475,621.2256666666666,611.7951666666668,563.6236666666667,603.5525555555561,667.3742083333337,498.0410833333336
2014-07-17,629.0,True,630.104,630.255,634.1975,621.8963333333332,614.7546666666668,564.9796666666667,602.5081111111116,666.870041666667,499.5465000000003
2014-07-18,632.96,True,628.95,630.929,635.635,622.4616666666666,617.8040000000002,566.3744444444445,601.3463888888894,666.936541666667,501.0581388888891
2014-07-19,632.6,True,629.0699999999999,631.501,637.1755,623.2159999999999,620.0308333333335,567.6693333333333,600.1663888888894,666.5307083333337,502.56958333333364
2014-07-20,630.0,True,629.9100000000001,632.11,636.3255,624.2869999999998,622.2125000000001,568.9474444444444,599.0302777777782,665.8232083333337,504.06797222222247
2014-07-21,628.0,True,630.512,631.4100000000001,634.7829999999999,625.3873333333332,623.8458333333333,570.316,597.9358888888893,664.7948750000003,505.557527777778
2014-07-22,624.99,True,629.71,629.9069999999999,633.1164999999999,626.0519999999999,625.1456666666667,571.758111111111,596.8342777777782,663.8907500000003,507.0431666666669
2014-07-23,623.0,True,627.7180000000001,628.3340000000001,631.6270000000001,626.7853333333334,626.7116666666666,573.0802222222221,595.7857222222226,662.9946250000002,508.5125833333335
2014-07-24,621.99,True,625.5959999999999,627.333,630.2024999999999,627.9100000000001,627.3096666666667,574.3913333333333,594.7023333333339,661.7570833333336,509.9806111111112
2014-07-25,609.56,True,621.508,625.7090000000001,629.0319999999999,628.9053333333334,627.5923333333334,575.9419999999999,593.4584444444449,660.259416666667,511.404388888889
2014-07-26,603.0,True,616.508,623.51,627.2325,629.6683333333334,627.7288333333332,577.509,592.2362222222228,658.3969166666669,512.7988333333335
2014-07-27,602.71,True,612.052,620.8810000000001,625.568,629.7586666666667,628.0696666666666,579.1817777777778,591.0683333333338,656.1540416666669,514.1995833333334
2014-07-28,595.0,True,606.452,617.0849999999999,624.007,629.4516666666667,628.2933333333333,580.7432222222222,589.901944444445,653.7873750000001,515.5781666666668
2014-07-29,591.95,True,600.4440000000001,613.0199999999999,622.2605,629.1236666666666,627.6708333333332,582.2822222222221,588.6794444444449,651.5742083333336,516.953027777778
2014-07-30,585.99,True,595.7299999999999,608.6189999999999,620.3644999999999,627.09,626.9623333333332,583.624111111111,587.435055555556,649.6195833333336,518.3124166666669
2014-07-31,589.97,True,593.124,604.816,618.1129999999999,624.794,625.4118333333333,585.035,586.1176111111116,647.5452916666669,519.6764444444445
2014-08-01,607.2,True,594.0219999999999,603.037,616.472,623.09,624.2801666666667,586.7316666666665,584.9064444444449,645.2757500000004,521.0883888888891
2014-08-02,598.97,True,594.816,600.634,614.4839999999999,621.2960000000002,622.9133333333334,588.4706666666666,583.7062777777783,643.0273750000002,522.4791111111113
2014-08-03,591.0,True,594.626,597.5350000000001,612.434,619.3133333333333,621.5365,590.0937777777777,582.4730555555561,641.185166666667,523.8509444444446
2014-08-04,595.7,True,596.568,596.149,610.929,618.071,620.3048333333334,591.8904444444444,581.2825000000005,640.1505833333337,525.2396944444446
2014-08-05,589.0,True,596.374,594.749,609.1295,616.4046666666668,619.086,593.4183333333332,580.1293333333339,639.2964583333337,526.6140000000001
2014-08-06,586.36,True,592.206,593.1139999999999,606.9975000000001,614.7500000000001,617.9065000000002,594.9326666666665,579.1290000000005,637.9896666666668,527.9800555555557
2014-08-07,591.51,True,590.7139999999999,592.765,604.925,613.593,616.7466666666668,596.4263333333331,578.3999444444448,636.3309583333337,529.3559722222224
2014-08-08,595.0,True,591.5139999999999,593.0699999999999,603.045,612.5303333333334,615.6800000000002,597.9363333333332,577.6499444444448,634.6934583333334,530.7360000000001
2014-08-09,590.99,True,590.5719999999999,593.5699999999999,601.0945,611.4329999999999,614.5730000000001,599.4117777777776,576.9721111111115,633.4228333333335,532.0970833333334
2014-08-10,597.0,True,592.1719999999999,594.2729999999999,599.5445000000001,610.1663333333333,613.6498333333334,601.1158888888888,576.2943333333337,632.0752500000002,533.4776111111113
2014-08-11,590.99,True,593.098,592.6519999999999,597.8445,608.532,612.9936666666667,602.7629999999999,575.7720555555559,630.8450416666669,534.8442500000001
2014-08-12,574.59,True,589.714,590.2139999999999,595.424,606.3940000000001,612.3703333333334,604.1477777777776,575.297555555556,629.6142500000002,536.1630555555556
2014-08-13,572.0,True,585.114,588.314,592.9245,604.394,612.0115,605.4736666666665,574.5364444444448,628.3991666666668,537.4741944444445
2014-08-14,550.61,True,577.038,583.805,589.9770000000001,601.8876666666667,611.3068333333333,606.5647777777776,573.8668333333336,627.5725416666668,538.7115555555556
2014-08-15,521.59,True,561.956,577.064,585.9065,598.441,609.8333333333333,607.3437777777775,573.0423333333337,626.9208333333335,539.8691111111111
2014-08-16,529.19,True,549.5960000000001,571.347,582.2305,595.1139999999999,608.5051666666666,608.2077777777776,572.2878888888893,626.2178750000002,541.0231111111111
2014-08-17,524.8,True,539.6380000000001,564.6760000000002,578.7205,591.5086666666666,606.9851666666668,609.0388888888888,571.5923888888891,625.4047083333335,542.1669444444444
2014-08-18,510.0,True,527.238,556.1760000000002,574.6229999999999,587.422,605.3190000000001,609.1612222222221,570.8923888888892,624.8265833333335,543.2783333333334
2014-08-19,493.95,True,515.906,546.472,570.021,582.8870000000002,603.587,609.1039999999998,570.1310000000002,624.0755833333336,544.3439444444444
2014-08-20,527.0,True,516.988,539.472,566.8725000000001,579.5203333333334,602.4538333333334,609.0706666666664,569.7870000000003,623.5005833333337,545.4931666666666
2014-08-21,534.1,True,517.97,533.7830000000001,563.2175,576.4906666666667,601.2713333333335,608.9273333333331,569.3153333333337,622.9467916666671,546.6620555555556
2014-08-22,527.2,True,518.45,529.0440000000001,559.629,573.2973333333334,600.0413333333335,608.9068888888886,568.6553333333336,622.3055416666671,547.796138888889
2014-08-23,514.69,True,519.388,523.3129999999999,555.8135,569.7206666666666,598.8153333333335,608.1133333333331,568.0265000000004,621.2654166666672,548.8935277777779
2014-08-24,515.0,True,523.598,519.7520000000001,551.7785000000001,566.5686666666667,597.737,607.251111111111,567.8598333333337,620.2385416666672,549.9907500000002
2014-08-25,508.46,True,519.8900000000001,518.4390000000001,547.7515000000001,563.4173333333334,596.5428333333334,606.2916666666664,567.2957222222226,619.2964583333338,551.0527500000001
2014-08-26,516.0,True,516.27,517.12,544.2335,560.527,595.1428333333334,605.5554444444442,566.8291111111115,618.3964583333338,552.1112222222223
2014-08-27,523.09,True,515.4480000000001,516.949,540.8125000000001,558.13,593.7908333333334,604.9055555555553,566.4593888888892,617.4927083333339,553.1973333333334
2014-08-28,514.98,True,515.5060000000001,517.4469999999999,536.8115,555.5643333333334,592.3440000000002,603.635333333333,566.1204444444447,616.5592916666671,554.2611944444446
2014-08-29,514.42,True,515.3900000000001,519.494,532.983,553.1786666666667,590.1343333333333,602.3677777777775,565.806166666667,615.5571250000006,555.3262500000002
2014-08-30,509.42,True,515.5820000000001,517.7360000000001,528.604,550.4936666666667,587.6438333333333,600.439111111111,564.6918333333335,614.351833333334,556.3803611111114
2014-08-31,504.75,True,513.3320000000001,514.801,524.292,547.0786666666667,585.0843333333333,598.5463333333331,563.6015555555558,613.0497500000005,557.4282777777781
2014-09-01,488.54,True,506.422,510.93500000000006,519.9895000000001,543.3976666666666,582.3468333333334,596.408111111111,562.5380555555557,611.6272083333339,558.4393888888891
2014-09-02,484.61,True,500.34799999999996,507.927,515.6200000000001,539.8513333333334,579.5823333333333,594.308111111111,561.477277777778,609.7422500000005,559.4480555555558
2014-09-03,477.99,True,493.06200000000007,504.226,511.98900000000015,535.9276666666667,576.9993333333332,592.179111111111,560.4105555555559,607.5880416666672,560.4398611111113
2014-09-04,497.0,True,490.5780000000001,503.08000000000004,510.7595000000001,532.8610000000001,574.6328333333332,590.3443333333332,559.617666666667,605.7297083333337,561.4759722222225
2014-09-05,489.96,True,487.62,500.476,508.79800000000006,529.6476666666666,572.1988333333333,588.4868888888888,558.7174444444447,604.2304583333338,562.4918611111113
2014-09-06,485.0,True,486.912,496.66700000000003,506.8079999999999,526.0973333333334,569.8451666666666,586.5302222222222,557.8197222222226,602.7222083333338,563.4843611111113
2014-09-07,482.93,True,486.576,493.462,505.45449999999994,522.3616666666667,567.446,584.5738888888889,556.9391666666669,601.1507500000006,564.4688888888891
2014-09-08,478.39,True,486.65600000000006,489.8590000000001,504.6764999999999,518.6083333333333,565.0206666666667,582.5847777777776,555.9471666666668,599.3665416666673,565.4400000000003
2014-09-09,476.18,True,482.492,486.535,502.1355,514.581,562.3736666666666,580.6268888888887,554.9815000000001,597.5798750000006,566.4071666666669
2014-09-10,491.17,True,482.73400000000004,485.17699999999996,499.9889999999999,511.2536666666667,559.8928333333332,579.0803333333332,554.126888888889,596.1114166666673,567.4208333333336
2014-09-11,480.0,True,481.73400000000004,484.323,497.629,508.10066666666677,557.2473333333332,577.6137777777777,553.2386666666667,594.623958333334,568.4021944444446
2014-09-12,478.0,True,480.74799999999993,483.662,495.7945000000001,504.96733333333333,554.6806666666666,576.3301111111109,552.3420555555557,593.0729166666673,569.3753055555558
2014-09-13,480.13,True,481.096,483.87600000000003,494.05100000000004,502.61800000000005,552.2528333333332,575.0772222222221,551.4817222222224,591.5401250000007,570.3534722222224
2014-09-14,481.43,True,482.146,482.3190000000001,492.6995,501.27933333333334,549.8601666666666,573.6486666666665,550.6887222222223,590.1294583333339,571.3353611111114
2014-09-15,479.61,True,479.834,481.284,490.88,499.6266666666667,547.3703333333332,572.2123333333332,549.9032222222223,588.7236666666672,572.3177500000002
2014-09-16,473.68,True,478.57,480.15200000000004,488.4095000000001,497.9226666666666,544.7156666666666,570.631,549.1386666666667,587.1887083333338,573.2889166666669
2014-09-17,465.57,True,476.084,478.416,485.939,496.4416666666666,541.9318333333333,569.0265555555554,548.3481111111112,585.6077500000005,574.2391111111114
2014-09-18,452.99,True,470.65599999999995,475.8759999999999,482.8675000000001,495.0763333333333,538.9816666666667,567.4167777777776,547.6870000000001,584.0181250000003,575.1530000000002
2014-09-19,429.0,True,460.16999999999996,471.158,478.8465,491.80966666666666,535.665,565.5724444444443,546.9067222222222,582.3681666666669,576.0002222222223
2014-09-20,430.57,True,450.36199999999997,465.09799999999996,475.1375,488.35866666666664,532.4246666666667,563.6337777777777,546.0075000000002,580.7318750000002,576.8490277777779
2014-09-21,413.51,True,438.328,458.44899999999996,471.38599999999997,484.569,528.9331666666666,561.5505555555555,545.041,579.0725833333337,577.6507222222225
2014-09-22,409.38,True,427.09,451.587,467.6245,481.0586666666667,525.3896666666666,559.5631111111111,544.0264444444445,577.3741666666672,578.4352222222225
2014-09-23,452.5,True,426.992,448.82399999999996,466.3499999999999,478.97533333333337,522.772,558.1497777777777,543.3092777777778,575.7868333333338,579.3393888888891
2014-09-24,441.77,True,429.546,444.858,463.5885,476.7523333333333,520.0848333333334,556.6126666666665,542.8248333333333,574.1983750000003,580.2088611111113
2014-09-25,423.9,True,428.212,439.287,460.28550000000007,473.6823333333333,517.1046666666667,554.656,542.3576666666667,572.577416666667,581.0321111111114
2014-09-26,414.35,True,428.38,433.354,456.753,470.0576666666667,514.0938333333334,552.5464444444443,541.9262777777777,570.9499166666669,581.8277222222224
2014-09-27,408.99,True,428.302,427.696,453.0559999999999,466.52466666666663,511.0445,550.4042222222221,541.5047222222222,569.2707083333336,582.6088055555557
2014-09-28,403.99,True,418.6,422.796,449.33599999999996,462.8436666666667,508.0111666666668,547.7041111111109,540.9601666666666,567.5790833333336,583.4011666666668
2014-09-29,386.0,True,407.446,418.496,444.82699999999994,458.7296666666667,504.6116666666668,544.6724444444443,540.3552777777778,565.7411250000004,584.131777777778
2014-09-30,397.35,True,402.13599999999997,415.174,440.13599999999997,455.14966666666663,501.1141666666668,541.7727777777776,539.9825000000001,563.9583750000003,584.8958333333335
2014-10-01,393.06,True,397.878,413.129,435.78899999999993,451.9669999999999,497.6823333333334,538.8868888888887,539.6161666666667,562.2002916666669,585.6474166666668
2014-10-02,385.75,True,393.23,410.76599999999996,431.1764999999999,448.6716666666667,494.2615000000001,535.9454444444442,539.177,560.420166666667,586.3732500000001
2014-10-03,378.11,True,388.054,403.327,426.07550000000003,445.3423333333333,490.6350000000001,533.1136666666664,538.6942777777778,558.6206250000002,587.075888888889
2014-10-04,365.07,True,383.868,395.65700000000004,420.2575,440.94466666666665,486.90283333333343,530.0701111111108,538.1475,556.8227083333337,587.7344444444445
2014-10-05,339.43,True,372.284,387.21,413.2485,435.927,482.78733333333344,526.7748888888887,537.4787777777777,555.0435833333337,588.3250833333334
2014-10-06,346.87,True,363.046,380.462,406.908,431.3226666666667,478.7100000000001,523.6709999999998,536.8652777777778,553.4774583333336,588.9346944444445
2014-10-07,336.99,True,353.294,373.262,400.479,426.45799999999997,474.4098333333334,520.4499999999998,536.2793333333333,551.839916666667,589.5152222222223
2014-10-08,359.0,True,349.472,368.76300000000003,395.7795,422.47833333333335,470.5433333333334,517.5065555555553,535.8730555555555,550.364916666667,590.143
2014-10-09,391.91,True,354.84000000000003,369.354,393.925,419.6693333333333,467.1251666666668,514.8055555555554,535.6086666666666,549.002041666667,590.8476944444445
2014-10-10,378.78,True,362.71000000000004,367.49699999999996,391.33549999999997,415.923,463.5883333333334,511.9028888888887,535.3366111111111,547.7261250000004,591.4970833333334
2014-10-11,368.06,True,366.948,364.99699999999996,389.063,412.19166666666666,460.1461666666668,508.89544444444425,534.7425000000001,546.5097083333337,592.111138888889
2014-10-12,382.99,True,376.148,364.721,387.7434999999999,409.02466666666663,456.9960000000001,506.12866666666645,533.9327222222223,545.1513333333337,592.7727222222222
2014-10-13,401.85,True,384.718,367.095,385.211,406.41533333333336,454.51666666666677,503.64033333333305,533.125388888889,544.0292916666671,593.4619444444445
2014-10-14,416.0,True,389.53599999999994,372.188,383.9225,404.2343333333334,452.7568333333335,501.31822222222195,532.4709444444445,542.9709583333337,594.1397222222223
2014-10-15,404.32,True,394.644,378.677,382.9435,401.7246666666667,450.67566666666676,498.8217777777775,531.9007222222224,541.8848333333337,594.8000555555556
2014-10-16,399.0,True,400.832,383.89,382.176,399.2353333333333,448.579,496.222222222222,531.2983333333335,540.839041666667,595.4030277777779
2014-10-17,386.0,True,401.434,388.79100000000005,381.0265,396.58299999999997,446.51233333333334,493.482222222222,530.5757777777778,539.7973750000003,595.9300555555556
2014-10-18,397.27,True,400.518,392.61800000000005,380.6905,394.72566666666665,444.90100000000007,490.89633333333313,529.9218888888889,538.8235000000003,596.4670277777778
2014-10-19,394.25,True,396.168,392.852,381.10299999999995,393.56733333333335,442.6885000000001,488.29911111111085,529.3075555555556,538.0123750000004,596.9888333333333
2014-10-20,390.45,True,393.394,394.019,380.7579999999999,392.22999999999996,440.2943333333334,485.69311111111085,528.7256111111112,537.0600833333336,597.5345277777778
2014-10-21,393.55,True,392.304,396.568,380.78249999999997,391.5646666666666,438.06683333333336,483.1436666666665,528.1119444444445,536.0082083333338,598.0999444444444
2014-10-22,388.87,True,392.878,397.156,380.9385,390.88100000000003,435.9698333333334,480.55344444444427,527.472388888889,535.0123333333337,598.6384722222222
2014-10-23,384.46,True,390.316,395.41700000000003,381.25600000000003,388.61300000000006,433.7941666666667,478.05233333333325,526.9971666666668,534.343416666667,599.1578055555555
2014-10-24,363.68,True,384.202,390.185,381.18649999999997,386.01000000000005,431.3811666666667,475.3932222222222,526.4511111111112,533.3170833333337,599.5985833333332
2014-10-25,359.1,True,377.9320000000001,385.66299999999995,382.1700000000001,383.85,428.7661666666666,472.6864444444444,525.9341111111113,532.3133750000004,600.023861111111
