,index,Date,Close,ma_5,ma_10,ma_20,ma_30,ma_60,ma_180,ma_240,ma_360,Gold,Nasdaq_Comp,SP500,INDU,Oil,Btc_diff,Gold_diff,Nasdaq_diff,SP500_diff,INDU_diff,Oil_diff,Btc_diffpct,Gold_diffpct,Nasdaq_diffpct,SP500_diffpct,INDU_diffpct,Oil_diffpct
1089,1585,2016-05-06,463.57,454.21000000000004,455.78599999999994,452.97650000000004,443.648,430.8931666666667,414.74100000000004,379.91049999999996,338.3499722222222,18.47,4736.16,2057.14,17740.63,15.91,13.569999999999993,0.5999999999999979,19.06999999999971,6.5099999999997635,79.92000000000189,0.09999999999999964,0.03015555555555554,0.03357582540570777,0.004042746693406254,0.003174634136826128,0.004525299379243637,0.006325110689437042
1090,1588,2016-05-09,464.22,459.696,456.639,457.3379999999999,447.6553333333333,433.21866666666665,416.27933333333334,382.6709166666667,340.1888333333334,17.39,4750.21,2058.69,17705.91,15.5,0.6500000000000341,-1.0799999999999983,14.050000000000182,1.550000000000182,-34.720000000001164,-0.41000000000000014,0.0014021614858598143,-0.0584731997834325,0.0029665382926252876,0.0007534732687129617,-0.0019570894607463863,-0.025769956002514152
1091,1589,2016-05-10,462.99,462.29400000000004,457.24799999999993,458.2875,449.02866666666665,433.9035,416.93816666666663,383.617,340.8154722222222,17.93,4809.88,2084.39,17928.35,15.898,-1.2300000000000182,0.5399999999999991,59.67000000000007,25.699999999999818,222.4399999999987,0.3979999999999997,-0.002649605790358059,0.0310523289246693,0.012561549910425029,0.012483666797817941,0.012563036861703165,0.02567741935483869
1092,1590,2016-05-11,456.01,460.782,457.496,458.4844999999999,450.1356666666667,434.4881666666667,417.5718888888889,384.54766666666666,341.4238333333333,18.44,4760.69,2064.46,17711.12,16.519,-6.980000000000018,0.5100000000000016,-49.19000000000051,-19.929999999999836,-217.22999999999956,0.6209999999999987,-0.015075919566297367,0.02844394868934755,-0.01022686636672859,-0.00956155038164635,-0.012116563989435702,0.03906151717197123
1093,1591,2016-05-12,455.25,459.63199999999995,457.64099999999996,458.6795,451.0883333333333,435.1256666666667,418.19300000000004,385.4812083333333,342.03025,18.12,4737.33,2064.11,17720.5,16.519,-0.7599999999999909,-0.3200000000000003,-23.359999999999673,-0.34999999999990905,9.380000000001019,0.0,-0.0016666301177605555,-0.017353579175705004,-0.004906851737878264,-0.00016953585925612947,0.0005296107756031814,0.0
1094,1592,2016-05-13,456.82,459.058,458.12299999999993,458.91099999999994,452.11566666666664,435.819,418.8698333333333,386.4242083333333,342.64875,18.41,4717.68,2046.61,17535.32,16.51,1.5699999999999932,0.28999999999999915,-19.649999999999636,-17.500000000000227,-185.1800000000003,-0.008999999999996788,0.0034486545853926265,0.01600441501103748,-0.004147906099005059,-0.008478230326872224,-0.010450043734657617,-0.0005448271687146189
1095,1595,2016-05-16,458.0,457.0799999999999,458.93100000000004,457.3585,454.96133333333336,437.82416666666666,420.8349444444445,389.21674999999993,344.4863333333333,18.91,4775.46,2066.66,17710.71,16.956,1.1800000000000068,0.5,57.779999999999745,20.049999999999955,175.38999999999942,0.44599999999999795,0.0025830742962217215,0.027159152634437807,0.012247545403672937,0.009796688181920324,0.01000209862152498,0.027013930950938698
1096,1596,2016-05-17,455.37,457.104,458.36799999999994,456.6845,455.7766666666667,438.4388333333334,421.49555555555554,390.1487916666666,345.0827222222222,19.37,4715.73,2047.21,17529.98,17.22,-2.6299999999999955,0.46000000000000085,-59.73000000000047,-19.449999999999818,-180.72999999999956,0.26399999999999935,-0.00574235807860261,0.02432575356953997,-0.012507695593723007,-0.009411320681679531,-0.010204559839780539,0.015569709837225722
1097,1597,2016-05-18,455.68,456.8759999999999,457.967,456.91850000000005,456.6333333333333,439.2101666666667,422.2063888888889,391.08849999999995,345.6772777777778,17.62,4739.12,2047.63,17526.62,17.22,0.3100000000000023,-1.75,23.390000000000327,0.42000000000007276,-3.360000000000582,0.0,0.0006807650921228941,-0.09034589571502323,0.004959995589230157,0.0002051572628113739,-0.00019167163910059122,0.0
1098,1598,2016-05-19,453.85,456.196,456.93,456.78450000000004,457.2020000000001,439.908,422.902,392.0137083333333,346.2710277777777,18.15,4712.53,2040.04,17435.4,17.09,-1.829999999999984,0.5299999999999976,-26.590000000000146,-7.5900000000001455,-91.21999999999753,-0.129999999999999,-0.004015976123595471,0.03007945516458556,-0.005610746298890964,-0.0037067243593814046,-0.005204654405698163,-0.007549361207897736
1099,1599,2016-05-20,444.4,453.46000000000004,455.071,456.1594999999999,457.2153333333334,440.4486666666666,423.5564444444445,392.9007916666667,346.84455555555553,18.2,4769.56,2052.32,17500.94,16.9213,-9.450000000000045,0.05000000000000071,57.030000000000655,12.2800000000002,65.53999999999724,-0.16870000000000118,-0.020821857441886187,0.002754820936639158,0.012101779723418346,0.006019489813925315,0.003759019007306814,-0.009871269748390941
1100,1602,2016-05-23,442.99,445.738,451.30699999999996,454.715,456.3763333333333,441.7231666666667,425.5014444444445,395.49245833333333,348.5661388888889,17.91,4765.78,2048.04,17492.93,16.9213,-1.4099999999999682,-0.28999999999999915,-3.780000000000655,-4.2800000000002,-8.0099999999984,0.0,-0.0031728172817281014,-0.015934065934065888,-0.0007925259353065387,-0.002085444764949033,-0.00045768970123881344,0.0
1101,1603,2016-05-24,446.37,444.242,450.21899999999994,454.4495,455.75333333333333,442.214,425.93177777777777,396.3747916666667,349.1504166666667,16.91,4861.06,2076.06,17706.05,17.12,3.3799999999999955,-1.0,95.28000000000065,28.019999999999982,213.11999999999898,0.19870000000000232,0.007629969073793981,-0.05583472920156337,0.019992530079021832,0.013681373410675565,0.01218320773020866,0.01174259660900772
1102,1604,2016-05-25,449.6,445.282,449.371,454.4295000000001,455.0916666666666,442.7575,426.4029444444444,397.24945833333334,349.7534444444444,17.28,4894.89,2090.54,17851.51,17.415,3.230000000000018,0.370000000000001,33.82999999999993,14.480000000000018,145.45999999999913,0.29499999999999815,0.007236149382799064,0.0218805440567712,0.006959387458702408,0.006974750248066057,0.008215271051420229,0.017231308411214844
1103,1605,2016-05-26,452.98,447.082,448.86899999999997,453.8999999999999,454.5286666666667,443.18833333333333,426.9256111111111,398.1345416666667,350.36952777777776,17.13,4901.77,2090.1,17828.29,17.3506,3.3799999999999955,-0.15000000000000213,6.880000000000109,-0.44000000000005457,-23.219999999997526,-0.06439999999999912,0.007517793594306039,-0.008680555555555679,0.0014055474178173786,-0.00021047193548081098,-0.00130073030236644,-0.0036979615274188417
1104,1606,2016-05-27,478.13,454.014,451.145,454.75649999999996,454.8379999999999,444.07766666666663,427.51088888888887,399.1345416666667,351.0701111111111,16.62,4933.5,2099.06,17873.22,17.34,25.149999999999977,-0.509999999999998,31.729999999999563,8.960000000000036,44.93000000000029,-0.010600000000000165,0.055521215064682716,-0.029772329246935087,0.006473171935851654,0.004286876226017911,0.0025201519607320885,-0.0006109298813873967
1105,1610,2016-05-31,548.49,526.042,486.562,470.215,465.97533333333325,452.043,431.1603888888889,404.1088333333334,354.53852777777774,16.77,4948.05,2096.96,17787.2,17.5,70.36000000000001,0.14999999999999858,14.550000000000182,-2.099999999999909,-86.02000000000044,0.16000000000000014,0.1471566310417669,0.009025270758122657,0.00294922468835516,-0.0010004478195001138,-0.0048127869516517135,0.009227220299884669
1106,1611,2016-06-01,542.75,538.966,496.49000000000007,474.59000000000003,468.9403333333333,454.08883333333335,432.1517777777778,405.36679166666664,355.4200555555555,16.9,4952.25,2099.33,17789.67,17.16,-5.740000000000009,0.129999999999999,4.199999999999818,2.369999999999891,2.469999999997526,-0.33999999999999986,-0.010465095079217505,0.007751937984496065,0.0008488192318185584,0.001130207538531918,0.00013886390213173103,-0.01942857142857142
1107,1612,2016-06-02,540.0,541.15,506.191,478.74899999999997,471.8736666666667,456.0981666666667,432.9889999999999,406.5826666666666,356.2828333333333,16.96,4971.36,2105.26,17838.56,17.16,-2.75,0.060000000000002274,19.109999999999673,5.930000000000291,48.890000000003056,0.0,-0.005066789497927222,0.0035502958579883004,0.003858852036952834,0.0028247107410460915,0.0027482241098346996,0.0
1108,1613,2016-06-03,578.0,548.848,519.354,484.7865,476.08433333333335,458.73400000000004,433.98111111111115,407.95933333333335,357.24730555555556,19.18,4942.52,2099.13,17807.06,17.0062,38.0,2.219999999999999,-28.839999999999236,-6.130000000000109,-31.5,-0.15380000000000038,0.07037037037037037,0.13089622641509427,-0.005801229442245027,-0.002911754367631603,-0.0017658376012413557,-0.008962703962703985
1109,1616,2016-06-06,586.0,574.942,556.954,504.0495000000001,488.8223333333333,466.88533333333334,436.83638888888885,412.21375,360.2104444444444,18.92,4968.71,2109.41,17920.33,17.465,8.0,-0.259999999999998,26.1899999999996,10.279999999999745,113.27000000000044,0.4588000000000001,0.01384083044982699,-0.013555787278414912,0.005298916342270663,0.004897266962979779,0.006360960203424958,0.0269783961143583
1110,1617,2016-06-07,594.44,585.83,563.49,510.98750000000007,493.314,469.7261666666666,437.80666666666673,413.6551666666667,361.21711111111114,18.82,4961.75,2112.13,17938.28,17.78,8.440000000000055,-0.10000000000000142,-6.960000000000036,2.7200000000002547,17.94999999999709,0.3150000000000013,0.014402730375426715,-0.005285412262156523,-0.0014007659935878802,0.001289460085995731,0.0010016556614748215,0.01803607214428865
1111,1618,2016-06-08,584.25,587.08,567.9639999999999,517.5074999999999,497.31499999999994,472.4851666666666,438.53027777777777,415.05424999999997,362.1900277777778,19.22,4974.64,2119.12,18005.05,18.057,-10.190000000000055,0.3999999999999986,12.890000000000327,6.989999999999782,66.77000000000044,0.27699999999999747,-0.017142184240629927,0.02125398512221034,0.0025978737340656677,0.0033094553839014555,0.003722207480315863,0.01557930258717646
1112,1619,2016-06-09,583.1,585.958,572.774,524.4425,501.31866666666673,475.1736666666666,439.1716666666666,416.43870833333335,363.1513888888889,19.58,4958.62,2115.48,17985.19,17.8358,-1.1499999999999773,0.35999999999999943,-16.020000000000437,-3.6399999999998727,-19.860000000000582,-0.22119999999999962,-0.0019683354728283736,0.018730489073881345,-0.003220333531672731,-0.0017176941371889619,-0.0011030238738576445,-0.012250096915323676
1113,1620,2016-06-10,580.0,585.558,575.925,531.2435,505.4516666666667,477.79366666666664,439.93483333333336,417.79,364.0625,19.61,4894.55,2096.07,17865.34,17.3001,-3.1000000000000227,0.030000000000001137,-64.06999999999971,-19.409999999999854,-119.84999999999854,-0.5356999999999985,-0.005316412279197432,0.0015321756894791185,-0.012920933646861367,-0.009175222644506143,-0.006663816173195755,-0.030035097949068647
1114,1623,2016-06-13,722.55,635.7299999999999,611.405,565.3795,526.9926666666667,490.08616666666666,443.48133333333334,422.86945833333334,367.5543055555555,20.22,4848.44,2079.06,17732.48,17.3861,142.54999999999995,0.6099999999999994,-46.11000000000058,-17.01000000000022,-132.86000000000058,0.08599999999999852,0.24577586206896543,0.03110657827638957,-0.009420682187330925,-0.008115186992800916,-0.007436746236007856,0.004971069531389907
1115,1624,2016-06-14,704.5,660.01,622.984,578.1245,535.2066666666667,494.66516666666666,444.8461111111111,424.675,368.82916666666665,19.79,4843.55,2075.32,17674.82,17.3861,-18.049999999999955,-0.4299999999999997,-4.889999999999418,-3.7399999999997817,-57.659999999999854,0.0,-0.024980970175074328,-0.021266073194856565,-0.0010085718292893008,-0.0017988898829277566,-0.0032516602302667115,0.0
1116,1625,2016-06-15,695.77,683.164,634.3610000000001,590.2639999999999,543.1323333333333,499.04683333333327,446.11944444444447,426.4656666666667,370.0813055555556,20.5,4834.93,2071.5,17640.17,16.75,-8.730000000000018,0.7100000000000009,-8.61999999999989,-3.8200000000001637,-34.650000000001455,-0.636099999999999,-0.01239176721078782,0.03587670540677114,-0.0017796863870507976,-0.0018406799915194588,-0.0019604160042366175,-0.03658669856954688
1117,1626,2016-06-16,773.07,715.778,653.068,605.011,553.7223333333334,504.74949999999995,447.8259444444444,428.550125,371.5398611111111,20.06,4844.91,2077.99,17733.1,16.75,77.30000000000007,-0.4400000000000013,9.979999999999563,6.489999999999782,92.93000000000029,0.0,0.11109993244894156,-0.021463414634146402,0.002064145706349329,0.0031329954139511377,0.005268089819996082,0.0
1118,1627,2016-06-17,776.45,734.4680000000001,671.269,617.3795,564.4146666666667,510.52400000000006,449.5728888888889,430.6503333333333,373.0098611111111,20.11,4800.34,2071.22,17675.16,16.9896,3.3799999999999955,0.05000000000000071,-44.56999999999971,-6.769999999999982,-57.93999999999869,0.23959999999999937,0.004372178457319512,0.00249252243270193,-0.009199345292275752,-0.0032579560055630598,-0.003267336224348743,0.01430447761194026
1119,1630,2016-06-20,763.99,771.152,727.158,651.5415,596.5483333333335,526.747,454.95038888888877,436.74566666666664,377.3874166666667,19.76,4837.21,2083.25,17804.87,17.345,-12.460000000000036,-0.34999999999999787,36.86999999999989,12.0300000000002,129.70999999999913,0.3553999999999995,-0.01604739519608479,-0.017404276479363396,0.007680705949995185,0.005808171029634805,0.0073385474304051065,0.02091867966285254
1120,1631,2016-06-21,728.18,762.1739999999999,738.976,660.813,606.0386666666668,531.3608333333334,456.4473333333333,438.546625,378.7101666666667,19.16,4843.76,2088.9,17829.73,17.2496,-35.81000000000006,-0.6000000000000014,6.550000000000182,5.650000000000091,24.860000000000582,-0.09539999999999793,-0.04687234126101135,-0.030364372469635696,0.0013540863431606611,0.002712108484339417,0.0013962472065227425,-0.0055001441337560065
1121,1632,2016-06-22,677.63,742.41,738.4390000000001,667.6945,613.8600000000001,535.1181666666666,457.66566666666665,440.1744166666667,379.89447222222225,19.65,4833.32,2085.45,17780.83,17.1703,-50.549999999999955,0.48999999999999844,-10.44000000000051,-3.450000000000273,-48.89999999999782,-0.07929999999999993,-0.06941964898788755,0.025574112734864218,-0.002155350388954141,-0.0016515869596439622,-0.0027426102358250977,-0.004597208051201182
1122,1633,2016-06-23,632.36,713.378,729.42,670.4125,620.0596666666668,537.9065,458.6373888888888,441.55925,380.9388055555556,19.35,4910.04,2113.32,18011.07,17.51,-45.26999999999998,-0.29999999999999716,76.72000000000025,27.870000000000346,230.23999999999796,0.33970000000000056,-0.06680636925755941,-0.015267175572518941,0.01587314723626829,0.013364022153492219,0.012948776856873269,0.01978416218703229
1123,1634,2016-06-24,683.5,697.1320000000001,727.3199999999999,675.152,627.8563333333333,541.474,460.0712222222223,443.12304166666667,382.09397222222225,20.47,4707.98,2037.41,17400.75,16.6963,51.139999999999986,1.1199999999999974,-202.0600000000004,-75.91000000000008,-610.3199999999997,-0.8137000000000008,0.08087165538617241,0.05788113695090426,-0.04115241423695131,-0.035919784982870594,-0.033885826883133525,-0.04647058823529416
1124,1637,2016-06-27,658.0,664.242,703.326,687.2975000000001,646.0283333333334,551.7345000000001,464.00005555555555,447.363625,385.4911388888889,21.11,4594.44,2000.54,17140.24,16.2,-25.5,0.6400000000000006,-113.53999999999996,-36.87000000000012,-260.5099999999984,-0.4963000000000015,-0.03730797366495977,0.03126526624328288,-0.02411650007009375,-0.018096504876289072,-0.014971193770383369,-0.029725148685637026
1125,1638,2016-06-28,661.99,670.168,691.7729999999999,691.1845000000001,650.1110000000002,555.1588333333334,465.2673333333333,448.751125,386.6042222222223,20.63,4691.87,2036.09,17409.72,16.775,3.990000000000009,-0.4800000000000004,97.43000000000029,35.549999999999955,269.47999999999956,0.5749999999999993,0.006063829787234056,-0.022738038844149714,0.02120606646294223,0.017770202045447707,0.01572206690221371,0.035493827160493784
1126,1639,2016-06-29,645.0,662.4680000000001,679.8,694.2795,653.7776666666668,558.2938333333333,466.42844444444444,449.90125,387.63286111111114,20.77,4779.25,2070.77,17694.68,17.2805,-16.99000000000001,0.14000000000000057,87.38000000000011,34.680000000000064,284.9599999999991,0.5055000000000014,-0.025665040257405715,0.006786233640329645,0.01862370440783741,0.017032645904650614,0.016367868064506443,0.030134128166915138
1127,1640,2016-06-30,671.0,659.778,670.501,698.8295,657.8613333333335,561.9183333333334,467.7340555555556,450.94708333333335,388.7233055555556,21.35,4842.67,2098.86,17929.99,17.0967,26.0,0.5800000000000018,63.42000000000007,28.090000000000146,235.3100000000013,-0.18380000000000152,0.040310077519379844,0.027924891670678954,0.01326986451849141,0.01356500239041523,0.013298347299866474,-0.010636266311738753
1128,1641,2016-07-01,683.42,663.882,666.025,702.5005000000001,662.5503333333334,565.7453333333334,469.1199444444444,451.70316666666673,389.86699999999996,22.21,4862.57,2102.95,17949.37,17.15,12.419999999999959,0.8599999999999994,19.899999999999636,4.089999999999691,19.37999999999738,0.053300000000000125,0.018509687034277137,0.040281030444964845,0.0041093033388605125,0.0019486769007936169,0.0010808706530230847,0.0031175606988483235
1129,1645,2016-07-05,682.36,691.4,675.5889999999999,700.8885000000001,678.7126666666667,581.6841666666667,474.73516666666666,456.47679166666666,394.41083333333324,22.4,4822.9,2088.55,17840.62,17.15,-1.0599999999999454,0.18999999999999773,-39.67000000000007,-14.399999999999636,-108.75,0.0,-0.0015510227971085797,0.008554705087798186,-0.008158237310722535,-0.006847523716683534,-0.006058708467205256,0.0
1130,1646,2016-07-06,678.99,690.5140000000001,677.1979999999999,696.1845000000001,681.8123333333334,585.3173333333333,475.92400000000004,457.69620833333335,395.4163888888889,23.16,4859.16,2099.73,17918.62,17.15,-3.3700000000000045,0.7600000000000016,36.26000000000022,11.179999999999836,78.0,0.0,-0.004938742013013665,0.0339285714285715,0.007518298119388795,0.0053529960977711025,0.004372045366136379,0.0
1131,1647,2016-07-07,678.43,685.376,679.241,691.2835,684.6120000000002,588.963,477.17083333333335,458.93549999999993,396.43777777777774,22.35,4876.81,2097.9,17895.88,16.02,-0.5600000000000591,-0.8099999999999987,17.650000000000546,-1.8299999999999272,-22.739999999997963,-1.129999999999999,-0.0008247544146453691,-0.03497409326424865,0.0036323150503380307,-0.0008715406266519635,-0.0012690709440792854,-0.06588921282798829
1132,1648,2016-07-08,665.98,677.574,679.64,685.7065,687.3363333333335,592.3256666666667,478.3713333333333,460.2909166666667,397.4631388888889,22.32,4956.76,2129.9,18146.74,16.0299,-12.449999999999932,-0.030000000000001137,79.94999999999982,32.0,250.86000000000058,0.009900000000001796,-0.0183511931960555,-0.0013422818791946818,0.016393913234265804,0.01525334858668192,0.014017751571870206,0.0006179775280899998
1133,1651,2016-07-11,658.89,663.4359999999999,676.975,671.4999999999999,693.9920000000001,602.3009999999999,481.9084444444444,464.22,400.53541666666666,22.04,4988.64,2137.16,18226.93,15.7,-7.090000000000032,-0.28000000000000114,31.88000000000011,7.2599999999997635,80.18999999999869,-0.3299000000000021,-0.01064596534430468,-0.012544802867383563,0.006431620655428165,0.003408610732898147,0.00441897552948897,-0.020580290581975063
1134,1652,2016-07-12,678.0,663.35,674.363,671.5184999999999,693.8253333333334,605.9873333333333,483.26399999999995,465.6492083333333,401.6326388888889,20.62,5022.82,2152.14,18347.67,16.4304,19.110000000000014,-1.4199999999999982,34.17999999999938,14.980000000000018,120.73999999999796,0.7303999999999995,0.029003323771798047,-0.06442831215970954,0.006851566759677864,0.007009302064421952,0.00662426420686303,0.046522292993630546
1135,1653,2016-07-13,669.59,664.072,670.8230000000001,673.3799999999999,692.06,609.5263333333332,484.59616666666665,467.0550416666666,402.72011111111107,21.08,5005.73,2152.43,18372.12,15.744,-8.409999999999968,0.4599999999999973,-17.090000000000146,0.2899999999999636,24.450000000000728,-0.686399999999999,-0.012404129793510278,0.022308438409311217,-0.0034024711218001336,0.0001347495980744578,0.0013325942749134211,-0.04177621969033006
1136,1654,2016-07-14,664.66,664.404,669.078,672.4379999999999,690.7320000000001,612.9693333333333,486.1122222222221,468.36808333333335,403.79041666666666,21.47,5034.06,2163.75,18506.41,15.9899,-4.930000000000064,0.39000000000000057,28.330000000000837,11.320000000000164,134.29000000000087,0.24590000000000067,-0.007362714496931052,0.018500948766603444,0.005659514196730714,0.005259172191430228,0.007309444963346684,0.015618648373983782
1137,1655,2016-07-15,669.65,668.158,667.807,671.6980000000001,689.8613333333335,616.4968333333334,487.66322222222226,469.75041666666664,404.86983333333336,21.4,5029.59,2161.74,18516.55,15.9899,4.990000000000009,-0.07000000000000028,-4.470000000000255,-2.0100000000002183,10.139999999999418,0.0,0.007507597869587472,-0.003260363297624606,-0.0008879512759085617,-0.0009289428076257508,0.0005479182618346518,0.0
1138,1658,2016-07-18,682.21,673.476,668.7740000000001,674.207,680.0623333333333,627.633,492.3030555555555,474.08475,408.1644166666667,21.61,5055.78,2166.89,18533.05,15.8643,12.56000000000006,0.21000000000000085,26.1899999999996,5.150000000000091,16.5,-0.12560000000000038,0.018756066601956334,0.009813084112149574,0.005207183885763969,0.0023823401519147036,0.0008910947233690942,-0.007854958442516862
1139,1659,2016-07-19,675.81,675.706,670.0550000000001,675.7475000000002,677.0983333333334,631.4898333333333,493.7172777777777,475.53979166666664,409.23055555555555,21.57,5036.37,2163.78,18559.01,15.69,-6.400000000000091,-0.03999999999999915,-19.409999999999854,-3.1099999999996726,25.959999999999127,-0.17430000000000057,-0.009381275560311474,-0.0018509949097639587,-0.003839170217058467,-0.0014352366756040559,0.0014007408386638534,-0.010986932924869082
1140,1660,2016-07-20,675.0,676.7760000000001,672.467,675.9475,674.132,635.3401666666666,495.18983333333324,476.9939583333333,410.2888888888889,19.91,5089.93,2173.02,18595.03,15.8994,-0.8099999999999454,-1.6600000000000001,53.5600000000004,9.239999999999782,36.02000000000044,0.20940000000000047,-0.0011985617259288046,-0.07695873898933704,0.010634643602435961,0.004270304744474845,0.0019408362838319738,0.013346080305927373
1141,1661,2016-07-21,667.01,676.844,673.2790000000001,675.1270000000001,672.093,639.0658333333333,496.70227777777774,478.42525,411.31547222222224,20.41,5073.9,2165.17,18517.23,15.48,-7.990000000000009,0.5,-16.030000000000655,-7.849999999999909,-77.79999999999927,-0.41939999999999955,-0.01183703703703705,0.025113008538422903,-0.0031493556885852365,-0.0036124840084306217,-0.0041839136586496115,-0.026378353900147148
1142,1662,2016-07-22,666.3,673.266,672.109,673.236,671.7153333333332,642.7876666666667,498.14894444444445,479.823,412.34130555555555,20.55,5100.16,2175.03,18570.85,15.14,-0.7100000000000364,0.14000000000000057,26.26000000000022,9.860000000000127,53.61999999999898,-0.33999999999999986,-0.001064451807319285,0.006859382655561027,0.005175506021009523,0.004553914935085987,0.002895681481517429,-0.021963824289405676
1143,1665,2016-07-25,661.99,663.232,670.004,668.9055,671.1333333333333,653.3526666666668,502.51566666666673,483.53237499999994,415.42252777777776,19.83,5097.63,2168.48,18493.06,15.0228,-4.309999999999945,-0.7200000000000024,-2.5299999999997453,-6.550000000000182,-77.78999999999724,-0.11720000000000041,-0.006468557706738625,-0.03503649635036508,-0.0004960628686158366,-0.003011452715594811,-0.004188822805633412,-0.007741083223249697
1144,1666,2016-07-26,656.94,661.218,669.031,667.8030000000001,670.9346666666667,656.3328333333335,503.96777777777777,484.71637499999997,416.4553611111111,20.45,5110.05,2169.18,18473.75,14.939,-5.0499999999999545,0.620000000000001,12.420000000000073,0.6999999999998181,-19.31000000000131,-0.0838000000000001,-0.007628514025891561,0.03126575895108427,0.002436426339298865,0.00032280675865113727,-0.0010441754906976622,-0.005578187821178482
1145,1667,2016-07-27,659.98,659.954,666.6099999999999,666.8805,671.0006666666667,658.5145000000001,505.50516666666664,485.8711666666666,417.5028055555555,21.35,5139.81,2166.58,18472.17,14.5803,3.0399999999999636,0.9000000000000021,29.76000000000022,-2.599999999999909,-1.5800000000017462,-0.3587000000000007,0.004627515450421596,0.04400977995110035,0.005823817770863341,-0.0011986096128490532,-8.552676094467806e-05,-0.024010977977106947
1146,1668,2016-07-28,657.7,660.222,664.1589999999999,666.4665,670.8576666666667,660.4843333333334,507.04588888888884,487.03254166666665,418.53591666666665,21.27,5154.98,2170.06,18456.35,14.32,-2.2799999999999727,-0.08000000000000185,15.169999999999163,3.480000000000018,-15.819999999999709,-0.2602999999999991,-0.0034546501409133197,-0.0037470725995317022,0.0029514709687710563,0.0016062180948776498,-0.0008564234737986772,-0.017852856251243054
1147,1669,2016-07-29,657.48,658.818,662.326,666.1904999999999,671.2736666666667,662.5256666666668,508.5915,488.2602083333333,419.5685833333333,21.86,5162.13,2173.6,18432.24,14.4069,-0.22000000000002728,0.5899999999999999,7.150000000000546,3.5399999999999636,-24.109999999996944,0.08689999999999998,-0.00033449901170750685,0.027738598965679356,0.0013870082910119044,0.0016312913007013464,-0.0013063254652191222,0.006068435754189943
1148,1672,2016-08-01,630.0,651.4780000000001,655.716,663.9125,667.3960000000001,667.7085000000002,513.1193333333334,491.668875,422.6082222222222,22.23,5184.2,2170.84,18404.51,13.943,-27.480000000000018,0.370000000000001,22.06999999999971,-2.7599999999997635,-27.7300000000032,-0.46390000000000065,-0.0417959481657237,0.01692589204025622,0.004275366951239064,-0.0012697828487301084,-0.0015044291958005755,-0.03219984868361692
1149,1673,2016-08-02,613.03,642.5440000000001,651.383,661.0845,664.3306666666666,668.2923333333333,514.3479444444445,492.5589166666667,423.53338888888885,22.69,5137.73,2157.03,18313.77,13.79,-16.970000000000027,0.46000000000000085,-46.470000000000255,-13.809999999999945,-90.73999999999796,-0.15300000000000047,-0.02693650793650798,0.020692757534862837,-0.008963774545735168,-0.006361592747507852,-0.004930313276473972,-0.010973248224915763
1150,1674,2016-08-03,569.74,624.9959999999999,641.9069999999999,656.3385000000001,660.5849999999999,667.9761666666666,515.3492777777777,493.2672083333333,424.37030555555555,22.42,5159.74,2163.79,18355.0,14.19,-43.289999999999964,-0.2699999999999996,22.01000000000022,6.7599999999997635,41.22999999999956,0.40000000000000036,-0.0706164461771854,-0.011899515204936076,0.00428399312536864,0.0031339387954732955,0.0022513114448854364,0.02900652646845543
1151,1675,2016-08-04,583.7,610.2360000000001,634.078,652.041,657.2963333333333,668.0044999999999,516.4532777777778,493.9564166666667,425.25061111111114,22.37,5166.25,2164.25,18352.05,14.5445,13.960000000000036,-0.05000000000000071,6.510000000000218,0.4600000000000364,-2.9500000000007276,0.3544999999999998,0.02450240460560964,-0.002230151650312253,0.001261691480578521,0.00021258994634416298,-0.00016071915009538152,0.024982381959126134
1152,1676,2016-08-05,578.2,594.934,626.204,647.6175000000001,653.9366666666667,667.8744999999999,517.5543888888888,494.5959166666666,426.1025555555555,21.24,5221.12,2182.87,18543.53,14.5903,-5.5,-1.1300000000000026,54.86999999999989,18.61999999999989,191.47999999999956,0.04579999999999984,-0.009422648620866883,-0.05051408135896301,0.01062085652068713,0.00860344230102802,0.010433711765170625,0.003148956650280164
1153,1679,2016-08-08,592.83,589.11,607.053,634.6895,646.4780000000002,668.2388333333333,521.1330555555556,496.4384583333333,428.81819444444443,21.42,5213.14,2180.89,18529.29,14.9093,14.629999999999995,0.18000000000000327,-7.979999999999563,-1.9800000000000182,-14.239999999997963,0.31900000000000084,0.02530266343825665,0.008474576271186595,-0.001528407697965104,-0.0009070627201803214,-0.0007679228280698424,0.021863841045077954
1154,1680,2016-08-09,591.85,590.74,600.488,630.5319999999999,644.5103333333334,668.4363333333334,522.3072222222222,497.0602083333333,429.72194444444443,21.49,5225.48,2181.74,18533.05,14.9159,-0.9800000000000182,0.06999999999999673,12.339999999999236,0.849999999999909,3.7599999999983993,0.006600000000000605,-0.0016530877317275073,0.0032679738562089973,0.0023670954549463922,0.0003897491391128893,0.00020292196840776948,0.00044267671855825595
1155,1681,2016-08-10,602.0,595.5,595.2170000000001,627.2814999999999,642.614,668.3030000000001,523.5212222222223,497.701375,430.66583333333335,21.77,5204.58,2175.49,18495.66,14.9159,10.149999999999977,0.28000000000000114,-20.899999999999636,-6.25,-37.38999999999942,0.0,0.01714961561206383,0.013029315960912106,-0.003999632569639466,-0.0028646859845811146,-0.0020174768858876127,0.0
